pth,label
anger/image0026334.jpg,anger
disgust/image0036434.jpg,anger
surprise/image0027729.jpg,neutral
neutral/ffhq_4472.png,neutral
neutral/ffhq_4628.png,anger
happy/ffhq_521.png,surprise
surprise/image0026303.jpg,surprise
surprise/image0029897.jpg,surprise
anger/image0026798.jpg,fear
surprise/ffhq_474.png,surprise
anger/image0030435.jpg,anger
disgust/image0034779.jpg,contempt
neutral/ffhq_2537.png,sad
neutral/ffhq_5188.png,neutral
happy/ffhq_1660.png,happy
contempt/image0041132.jpg,disgust
contempt/image0041594.jpg,contempt
neutral/ffhq_4602.png,neutral
neutral/ffhq_891.png,contempt
happy/ffhq_2888.png,happy
sad/image0016065.jpg,sad
fear/image0040608.jpg,fear
anger/image0030450.jpg,anger
surprise/image0030801.jpg,surprise
anger/image0022045.jpg,anger
surprise/ffhq_653.png,surprise
anger/image0030382.jpg,disgust
fear/image0033661.jpg,fear
happy/ffhq_1748.png,happy
disgust/image0002657.jpg,disgust
anger/image0022273.jpg,anger
neutral/ffhq_3958.png,surprise
sad/image0019089.jpg,neutral
anger/image0030257.jpg,anger
sad/image0018695.jpg,sad
anger/image0003112.jpg,anger
surprise/image0031378.jpg,surprise
anger/image0024567.jpg,anger
happy/ffhq_1404.png,happy
disgust/image0030361.jpg,anger
fear/image0040162.jpg,fear
surprise/image0026346.jpg,contempt
anger/image0014041.jpg,anger
happy/ffhq_1155.png,happy
happy/ffhq_2447.png,happy
happy/ffhq_3541.png,happy
disgust/image0003432.jpg,disgust
anger/image0024646.jpg,anger
contempt/image0010493.jpg,contempt
neutral/ffhq_211.png,sad
contempt/image0039024.jpg,contempt
fear/image0032910.jpg,fear
contempt/ffhq_54.png,disgust
contempt/image0036813.jpg,contempt
happy/ffhq_909.png,happy
happy/ffhq_2625.png,surprise
neutral/ffhq_4876.png,surprise
happy/ffhq_46.png,happy
happy/ffhq_4369.png,contempt
happy/ffhq_433.png,happy
sad/image0027189.jpg,sad
happy/ffhq_343.png,happy
disgust/image0042319.jpg,disgust
happy/ffhq_4398.png,happy
surprise/image0013648.jpg,fear
happy/ffhq_1295.png,disgust
contempt/image0021864.jpg,happy
surprise/image0026007.jpg,fear
neutral/ffhq_4660.png,sad
surprise/image0032875.jpg,surprise
disgust/image0041523.jpg,disgust
happy/ffhq_2788.png,happy
neutral/image0032343.jpg,surprise
disgust/image0033852.jpg,contempt
fear/image0018310.jpg,fear
surprise/ffhq_432.png,fear
neutral/ffhq_4303.png,disgust
surprise/image0032362.jpg,surprise
neutral/ffhq_2391.png,happy
neutral/ffhq_944.png,disgust
fear/image0035640.jpg,surprise
neutral/ffhq_2172.png,contempt
neutral/ffhq_872.png,surprise
disgust/image0007682.jpg,disgust
anger/image0007655.jpg,disgust
contempt/image0033637.jpg,contempt
neutral/ffhq_5176.png,contempt
surprise/image0025389.jpg,neutral
disgust/image0041572.jpg,disgust
surprise/image0017555.jpg,surprise
disgust/image0018762.jpg,disgust
sad/image0024054.jpg,sad
happy/ffhq_3145.png,happy
happy/ffhq_3887.png,contempt
disgust/image0035349.jpg,anger
anger/image0028913.jpg,anger
neutral/ffhq_4987.png,anger
contempt/image0042379.jpg,contempt
neutral/ffhq_1056.png,contempt
happy/ffhq_2501.png,happy
happy/ffhq_4055.png,happy
surprise/image0014589.jpg,disgust
neutral/ffhq_4055.png,neutral
sad/image0019632.jpg,sad
surprise/image0034445.jpg,surprise
anger/image0024677.jpg,anger
surprise/image0010779.jpg,surprise
fear/image0023570.jpg,anger
fear/image0036658.jpg,fear
happy/ffhq_2301.png,happy
anger/image0013705.jpg,anger
anger/image0019309.jpg,disgust
disgust/image0035813.jpg,disgust
contempt/image0042422.jpg,contempt
contempt/image0034558.jpg,fear
happy/ffhq_4939.png,happy
neutral/ffhq_2026.png,sad
fear/image0031762.jpg,fear
contempt/image0039900.jpg,contempt
disgust/image0008568.jpg,disgust
happy/ffhq_2723.png,happy
disgust/image0033314.jpg,disgust
happy/image0029281.jpg,disgust
happy/ffhq_344.png,happy
neutral/ffhq_429.png,neutral
neutral/ffhq_4049.png,anger
anger/image0000416.jpg,anger
surprise/image0034004.jpg,surprise
anger/image0022443.jpg,anger
anger/image0021839.jpg,anger
fear/image0040798.jpg,fear
contempt/image0031544.jpg,contempt
contempt/image0029748.jpg,contempt
fear/image0040717.jpg,surprise
neutral/ffhq_2038.png,neutral
fear/image0039884.jpg,fear
neutral/ffhq_2300.png,surprise
happy/ffhq_1603.png,happy
happy/ffhq_771.png,contempt
sad/image0022075.jpg,sad
neutral/ffhq_1560.png,neutral
anger/image0008055.jpg,neutral
happy/ffhq_3150.png,surprise
contempt/image0026765.jpg,contempt
neutral/ffhq_1704.png,disgust
neutral/ffhq_4626.png,surprise
disgust/image0038476.jpg,disgust
sad/image0005610.jpg,sad
sad/image0030056.jpg,sad
happy/ffhq_4245.png,happy
sad/image0021644.jpg,anger
fear/image0033930.jpg,fear
fear/image0032750.jpg,anger
disgust/image0041291.jpg,anger
anger/image0019996.jpg,anger
happy/ffhq_1425.png,surprise
happy/ffhq_3802.png,happy
neutral/ffhq_1139.png,fear
disgust/image0018585.jpg,disgust
neutral/ffhq_4547.png,surprise
anger/image0021575.jpg,surprise
neutral/ffhq_900.png,fear
happy/ffhq_287.png,contempt
happy/ffhq_4902.png,happy
happy/ffhq_1237.png,happy
happy/ffhq_254.png,disgust
fear/image0037468.jpg,fear
happy/ffhq_4425.png,happy
contempt/image0022883.jpg,contempt
sad/image0030100.jpg,surprise
sad/image0029342.jpg,anger
happy/ffhq_1129.png,happy
contempt/image0033463.jpg,contempt
anger/image0012268.jpg,sad
contempt/image0038066.jpg,happy
contempt/image0037588.jpg,contempt
surprise/image0032834.jpg,surprise
neutral/ffhq_2501.png,surprise
happy/ffhq_3808.png,happy
happy/ffhq_3492.png,happy
contempt/image0020126.jpg,contempt
surprise/ffhq_228.png,surprise
anger/image0030500.jpg,disgust
neutral/ffhq_3042.png,anger
surprise/image0014678.jpg,surprise
happy/ffhq_3242.png,disgust
happy/ffhq_4102.png,happy
neutral/ffhq_1994.png,contempt
disgust/image0036412.jpg,disgust
fear/image0038019.jpg,anger
anger/image0018156.jpg,anger
disgust/ffhq_13.png,anger
anger/image0020500.jpg,anger
contempt/image0040001.jpg,contempt
happy/ffhq_460.png,contempt
disgust/image0031320.jpg,disgust
surprise/image0034058.jpg,surprise
happy/ffhq_2146.png,contempt
surprise/image0032865.jpg,surprise
neutral/ffhq_982.png,neutral
neutral/ffhq_1609.png,anger
happy/ffhq_2485.png,happy
sad/image0006498.jpg,sad
anger/image0013835.jpg,anger
contempt/image0028772.jpg,neutral
neutral/ffhq_5553.png,neutral
contempt/image0038538.jpg,contempt
happy/ffhq_3393.png,happy
happy/ffhq_4989.png,happy
neutral/ffhq_5621.png,sad
happy/ffhq_751.png,neutral
disgust/image0020576.jpg,sad
neutral/ffhq_595.png,disgust
anger/image0030173.jpg,anger
neutral/ffhq_4946.png,neutral
disgust/ffhq_2.png,disgust
sad/image0017901.jpg,neutral
surprise/image0034892.jpg,surprise
happy/ffhq_1369.png,happy
anger/image0030467.jpg,anger
sad/image0024966.jpg,sad
neutral/ffhq_4586.png,neutral
sad/image0028216.jpg,sad
contempt/image0021935.jpg,sad
anger/image0024610.jpg,anger
neutral/ffhq_2619.png,disgust
disgust/image0036566.jpg,fear
neutral/ffhq_4039.png,anger
sad/image0014103.jpg,sad
anger/image0028338.jpg,neutral
disgust/image0038482.jpg,anger
fear/image0038931.jpg,fear
fear/image0035976.jpg,anger
fear/image0035522.jpg,sad
contempt/image0035501.jpg,happy
disgust/image0039960.jpg,disgust
contempt/image0039311.jpg,contempt
happy/ffhq_4848.png,happy
happy/ffhq_3012.png,happy
surprise/image0032426.jpg,surprise
neutral/ffhq_5380.png,neutral
disgust/image0020134.jpg,disgust
sad/image0020686.jpg,sad
happy/ffhq_1975.png,happy
sad/image0020599.jpg,sad
happy/ffhq_309.png,happy
happy/ffhq_877.png,surprise
disgust/image0042343.jpg,anger
fear/image0038386.jpg,fear
fear/image0014199.jpg,fear
surprise/image0021334.jpg,surprise
neutral/ffhq_509.png,surprise
disgust/image0042362.jpg,disgust
disgust/image0040065.jpg,disgust
fear/image0033238.jpg,fear
neutral/ffhq_3872.png,disgust
happy/ffhq_1005.png,happy
neutral/ffhq_742.png,contempt
disgust/image0041988.jpg,disgust
surprise/image0002055.jpg,surprise
surprise/image0021037.jpg,surprise
surprise/image0031140.jpg,surprise
surprise/ffhq_475.png,surprise
contempt/ffhq_63.png,surprise
anger/image0026288.jpg,fear
disgust/image0041979.jpg,disgust
happy/ffhq_151.png,surprise
happy/ffhq_273.png,happy
anger/image0019962.jpg,anger
anger/image0027210.jpg,neutral
anger/image0026560.jpg,anger
happy/ffhq_873.png,happy
surprise/image0025836.jpg,surprise
neutral/ffhq_5531.png,neutral
happy/ffhq_3632.png,happy
surprise/image0034051.jpg,surprise
disgust/image0042447.jpg,disgust
fear/image0036691.jpg,anger
disgust/image0039930.jpg,disgust
surprise/image0033573.jpg,surprise
fear/image0037253.jpg,sad
disgust/image0035007.jpg,anger
surprise/image0025675.jpg,surprise
neutral/ffhq_2210.png,anger
happy/ffhq_4475.png,contempt
surprise/image0029939.jpg,surprise
happy/ffhq_4311.png,happy
neutral/ffhq_5545.png,neutral
neutral/ffhq_1851.png,neutral
neutral/ffhq_5179.png,disgust
contempt/image0035591.jpg,contempt
fear/image0027136.jpg,neutral
happy/ffhq_1819.png,happy
neutral/ffhq_2.png,surprise
happy/ffhq_2316.png,happy
neutral/ffhq_4318.png,neutral
neutral/ffhq_2495.png,contempt
neutral/image0022379.jpg,fear
happy/ffhq_4577.png,happy
anger/image0023690.jpg,anger
happy/ffhq_2251.png,happy
happy/ffhq_1267.png,happy
neutral/ffhq_3007.png,sad
anger/image0003325.jpg,anger
fear/image0033467.jpg,fear
contempt/image0041365.jpg,contempt
happy/ffhq_2514.png,happy
contempt/image0039050.jpg,contempt
fear/image0031613.jpg,fear
contempt/image0040453.jpg,contempt
neutral/ffhq_2390.png,neutral
happy/ffhq_4520.png,surprise
fear/image0008214.jpg,surprise
contempt/image0033411.jpg,neutral
fear/image0033902.jpg,fear
happy/ffhq_712.png,surprise
happy/ffhq_3487.png,happy
neutral/ffhq_2433.png,anger
neutral/image0015518.jpg,anger
happy/ffhq_458.png,happy
anger/image0029768.jpg,anger
happy/ffhq_275.png,contempt
neutral/ffhq_4353.png,sad
anger/image0028205.jpg,fear
anger/image0024990.jpg,anger
sad/image0015752.jpg,sad
disgust/image0039742.jpg,disgust
happy/ffhq_2298.png,happy
disgust/image0036553.jpg,disgust
happy/ffhq_3303.png,contempt
contempt/image0031429.jpg,contempt
anger/image0006699.jpg,anger
neutral/ffhq_4713.png,neutral
anger/image0028599.jpg,disgust
surprise/image0009526.jpg,surprise
neutral/ffhq_4300.png,neutral
happy/ffhq_1198.png,happy
disgust/image0029994.jpg,disgust
sad/image0027413.jpg,sad
fear/image0036353.jpg,fear
sad/image0023416.jpg,fear
contempt/image0036561.jpg,contempt
happy/ffhq_4259.png,happy
neutral/ffhq_4653.png,anger
anger/image0023617.jpg,anger
neutral/ffhq_5379.png,neutral
sad/image0019749.jpg,disgust
sad/image0027995.jpg,anger
happy/ffhq_4774.png,happy
happy/ffhq_983.png,happy
neutral/ffhq_3806.png,neutral
fear/image0035735.jpg,fear
surprise/image0032296.jpg,fear
happy/ffhq_26.png,disgust
sad/image0025995.jpg,neutral
contempt/image0014112.jpg,contempt
neutral/ffhq_3926.png,neutral
anger/image0015114.jpg,sad
disgust/image0038477.jpg,disgust
fear/image0030268.jpg,fear
sad/image0007971.jpg,sad
happy/ffhq_4059.png,happy
surprise/ffhq_151.png,surprise
happy/ffhq_3097.png,contempt
sad/image0026950.jpg,contempt
disgust/image0041753.jpg,disgust
happy/ffhq_2670.png,disgust
neutral/ffhq_659.png,surprise
happy/ffhq_4490.png,happy
disgust/image0019759.jpg,disgust
disgust/image0037321.jpg,fear
surprise/image0019264.jpg,surprise
happy/ffhq_4459.png,surprise
contempt/image0035051.jpg,contempt
neutral/ffhq_2035.png,anger
sad/image0027305.jpg,neutral
contempt/image0041321.jpg,anger
sad/image0000768.jpg,sad
surprise/image0020619.jpg,surprise
happy/ffhq_993.png,happy
happy/ffhq_3870.png,happy
surprise/image0033472.jpg,surprise
neutral/ffhq_977.png,neutral
anger/image0019133.jpg,anger
surprise/image0032629.jpg,surprise
happy/ffhq_2121.png,happy
happy/ffhq_4501.png,happy
neutral/ffhq_4535.png,anger
fear/image0031868.jpg,fear
surprise/image0030791.jpg,surprise
surprise/image0028838.jpg,surprise
surprise/image0030589.jpg,sad
disgust/image0036549.jpg,disgust
happy/ffhq_441.png,happy
neutral/ffhq_505.png,fear
anger/image0030080.jpg,anger
happy/ffhq_2396.png,neutral
sad/image0029452.jpg,surprise
fear/image0032913.jpg,surprise
disgust/image0038188.jpg,surprise
sad/image0012764.jpg,disgust
happy/ffhq_1574.png,happy
disgust/image0033520.jpg,anger
surprise/image0031786.jpg,surprise
neutral/ffhq_4881.png,surprise
surprise/image0027127.jpg,surprise
happy/ffhq_1881.png,disgust
disgust/image0033815.jpg,disgust
anger/image0009439.jpg,anger
neutral/ffhq_1831.png,neutral
surprise/image0028163.jpg,surprise
neutral/ffhq_35.png,neutral
surprise/image0034854.jpg,surprise
anger/image0027454.jpg,anger
happy/ffhq_4547.png,happy
anger/image0012225.jpg,anger
fear/image0040280.jpg,surprise
contempt/image0040572.jpg,contempt
neutral/ffhq_2861.png,contempt
happy/ffhq_1584.png,happy
neutral/ffhq_5516.png,contempt
fear/image0030108.jpg,neutral
anger/image0027082.jpg,anger
neutral/ffhq_5196.png,sad
anger/image0009209.jpg,anger
neutral/ffhq_4275.png,sad
surprise/image0028315.jpg,surprise
anger/image0013063.jpg,anger
anger/image0028400.jpg,anger
surprise/image0030767.jpg,fear
disgust/image0037050.jpg,sad
neutral/ffhq_1327.png,surprise
surprise/ffhq_605.png,surprise
neutral/ffhq_4453.png,disgust
anger/image0007807.jpg,anger
contempt/image0030769.jpg,contempt
contempt/image0026892.jpg,contempt
fear/image0037237.jpg,fear
disgust/image0041482.jpg,disgust
neutral/ffhq_125.png,neutral
neutral/ffhq_3903.png,neutral
anger/image0026690.jpg,anger
sad/image0013698.jpg,fear
fear/image0035058.jpg,fear
sad/image0024735.jpg,sad
surprise/image0032940.jpg,surprise
sad/image0007438.jpg,sad
fear/image0038669.jpg,fear
fear/image0028155.jpg,surprise
anger/image0026927.jpg,anger
disgust/image0038886.jpg,disgust
happy/ffhq_2030.png,happy
neutral/ffhq_1059.png,neutral
happy/ffhq_4903.png,happy
neutral/ffhq_1824.png,surprise
sad/image0020996.jpg,sad
neutral/ffhq_3994.png,surprise
neutral/ffhq_4585.png,neutral
anger/image0014158.jpg,anger
contempt/image0040105.jpg,contempt
happy/ffhq_3488.png,happy
surprise/image0030758.jpg,disgust
sad/image0022219.jpg,sad
happy/ffhq_3804.png,happy
surprise/ffhq_587.png,surprise
surprise/image0017976.jpg,surprise
neutral/ffhq_5483.png,fear
neutral/ffhq_4635.png,contempt
neutral/ffhq_2659.png,contempt
fear/image0038101.jpg,neutral
surprise/image0032675.jpg,surprise
sad/image0020570.jpg,neutral
fear/image0036526.jpg,surprise
happy/ffhq_1883.png,happy
happy/ffhq_4172.png,happy
neutral/ffhq_3962.png,surprise
contempt/image0040253.jpg,anger
contempt/image0038542.jpg,contempt
fear/image0034740.jpg,surprise
surprise/image0034886.jpg,surprise
contempt/image0034972.jpg,contempt
surprise/image0034303.jpg,surprise
happy/ffhq_1423.png,happy
fear/image0020353.jpg,fear
sad/image0018312.jpg,sad
sad/image0016654.jpg,sad
surprise/image0030982.jpg,surprise
neutral/ffhq_4792.png,contempt
surprise/image0027350.jpg,fear
sad/image0027973.jpg,sad
disgust/image0039254.jpg,disgust
neutral/ffhq_4130.png,surprise
sad/image0028990.jpg,neutral
sad/image0028984.jpg,disgust
happy/ffhq_2023.png,happy
neutral/ffhq_2534.png,surprise
fear/image0037704.jpg,surprise
anger/image0028563.jpg,anger
disgust/image0036244.jpg,disgust
happy/ffhq_783.png,happy
sad/image0006626.jpg,neutral
surprise/image0030147.jpg,surprise
neutral/ffhq_4161.png,neutral
happy/ffhq_1231.png,happy
neutral/ffhq_490.png,disgust
sad/image0025536.jpg,sad
neutral/ffhq_2466.png,contempt
happy/ffhq_4347.png,happy
happy/ffhq_997.png,happy
happy/ffhq_2833.png,happy
sad/image0024832.jpg,sad
fear/image0040895.jpg,fear
surprise/image0031382.jpg,surprise
sad/image0023371.jpg,anger
anger/image0020036.jpg,neutral
fear/image0035256.jpg,surprise
fear/image0031340.jpg,fear
anger/image0000006.jpg,surprise
neutral/ffhq_2809.png,surprise
fear/image0003474.jpg,fear
neutral/ffhq_3840.png,anger
anger/image0021646.jpg,anger
neutral/ffhq_1066.png,surprise
anger/image0022486.jpg,anger
happy/ffhq_2802.png,sad
disgust/image0041476.jpg,anger
happy/ffhq_345.png,happy
surprise/image0009588.jpg,surprise
sad/image0023055.jpg,sad
contempt/image0038709.jpg,contempt
fear/image0032022.jpg,surprise
disgust/image0019144.jpg,disgust
neutral/ffhq_1540.png,surprise
sad/image0025992.jpg,neutral
sad/image0024115.jpg,sad
happy/ffhq_128.png,happy
fear/image0031049.jpg,neutral
anger/image0025901.jpg,anger
neutral/ffhq_5372.png,neutral
happy/ffhq_2752.png,happy
happy/ffhq_1562.png,happy
happy/ffhq_2241.png,happy
sad/image0018801.jpg,sad
fear/image0036832.jpg,disgust
fear/image0027600.jpg,surprise
happy/ffhq_353.png,surprise
fear/image0034751.jpg,fear
anger/image0017253.jpg,neutral
contempt/image0003828.jpg,contempt
fear/image0036575.jpg,fear
sad/image0022819.jpg,sad
happy/ffhq_2170.png,happy
happy/ffhq_3638.png,happy
neutral/ffhq_4600.png,neutral
anger/image0015001.jpg,fear
surprise/image0013084.jpg,surprise
happy/ffhq_1632.png,happy
surprise/image0008020.jpg,surprise
neutral/ffhq_2601.png,surprise
anger/image0018428.jpg,anger
neutral/ffhq_4605.png,neutral
surprise/image0030965.jpg,surprise
disgust/image0029782.jpg,disgust
neutral/ffhq_924.png,neutral
neutral/ffhq_1315.png,surprise
sad/image0015325.jpg,disgust
fear/image0038400.jpg,surprise
fear/image0040780.jpg,surprise
neutral/ffhq_2565.png,disgust
neutral/ffhq_1762.png,anger
happy/ffhq_4462.png,happy
neutral/ffhq_468.png,neutral
fear/image0010389.jpg,fear
fear/image0012478.jpg,fear
sad/image0025760.jpg,disgust
contempt/image0018023.jpg,neutral
surprise/image0022469.jpg,fear
anger/image0018757.jpg,anger
disgust/image0033575.jpg,disgust
sad/image0022408.jpg,fear
neutral/ffhq_5290.png,sad
fear/image0035124.jpg,fear
happy/ffhq_4791.png,happy
surprise/image0032021.jpg,neutral
happy/ffhq_2745.png,disgust
neutral/ffhq_1333.png,neutral
surprise/image0029722.jpg,surprise
fear/image0035285.jpg,surprise
neutral/ffhq_1814.png,contempt
fear/image0040616.jpg,fear
anger/image0018639.jpg,sad
fear/image0040763.jpg,fear
disgust/image0033875.jpg,disgust
happy/ffhq_3929.png,surprise
neutral/ffhq_4227.png,surprise
fear/image0037787.jpg,sad
sad/image0017776.jpg,sad
contempt/ffhq_101.png,disgust
surprise/image0020764.jpg,surprise
neutral/ffhq_4772.png,neutral
neutral/ffhq_3058.png,surprise
neutral/ffhq_1003.png,disgust
neutral/ffhq_896.png,sad
surprise/image0017533.jpg,surprise
happy/ffhq_4294.png,disgust
fear/image0040027.jpg,sad
contempt/image0031039.jpg,contempt
anger/image0022988.jpg,anger
sad/image0029204.jpg,anger
contempt/image0032761.jpg,contempt
fear/image0031239.jpg,fear
disgust/image0041873.jpg,sad
anger/image0016126.jpg,anger
surprise/image0012942.jpg,surprise
disgust/image0035850.jpg,surprise
anger/image0023717.jpg,anger
happy/ffhq_980.png,happy
sad/image0025666.jpg,disgust
happy/ffhq_4719.png,happy
happy/ffhq_3147.png,happy
neutral/ffhq_5101.png,anger
fear/image0030980.jpg,surprise
happy/ffhq_74.png,happy
sad/image0020010.jpg,disgust
happy/ffhq_3753.png,happy
happy/ffhq_3253.png,happy
sad/image0023643.jpg,sad
disgust/image0006991.jpg,disgust
happy/ffhq_400.png,happy
contempt/image0039270.jpg,happy
fear/image0033443.jpg,fear
surprise/image0031764.jpg,fear
neutral/ffhq_1318.png,contempt
sad/image0029626.jpg,disgust
surprise/image0019024.jpg,surprise
happy/ffhq_1789.png,happy
disgust/image0042142.jpg,disgust
happy/ffhq_85.png,happy
sad/image0022805.jpg,sad
disgust/image0040915.jpg,disgust
happy/ffhq_917.png,happy
contempt/image0040060.jpg,contempt
anger/image0024157.jpg,anger
contempt/image0020480.jpg,neutral
happy/ffhq_3821.png,disgust
fear/image0027198.jpg,fear
disgust/image0027313.jpg,disgust
happy/ffhq_1695.png,contempt
surprise/ffhq_108.png,surprise
happy/ffhq_1954.png,happy
fear/image0034259.jpg,fear
neutral/ffhq_2676.png,neutral
happy/ffhq_1515.png,contempt
neutral/ffhq_723.png,surprise
happy/ffhq_1494.png,happy
anger/image0030739.jpg,anger
anger/image0015108.jpg,anger
sad/image0028706.jpg,sad
happy/ffhq_1010.png,happy
happy/ffhq_2973.png,happy
fear/image0036544.jpg,fear
fear/image0038766.jpg,fear
fear/image0031455.jpg,fear
fear/image0031236.jpg,fear
disgust/image0040601.jpg,disgust
neutral/ffhq_2830.png,sad
anger/image0030566.jpg,fear
neutral/ffhq_1031.png,sad
happy/ffhq_3656.png,happy
happy/ffhq_1878.png,disgust
fear/image0036277.jpg,surprise
contempt/image0030752.jpg,contempt
sad/image0013059.jpg,sad
sad/image0019851.jpg,disgust
fear/image0040906.jpg,fear
sad/image0030464.jpg,anger
contempt/image0034364.jpg,contempt
neutral/ffhq_3993.png,anger
happy/ffhq_4600.png,contempt
contempt/image0036675.jpg,contempt
neutral/ffhq_1381.png,happy
neutral/ffhq_4949.png,neutral
happy/ffhq_3530.png,disgust
disgust/image0037864.jpg,disgust
sad/image0030413.jpg,anger
disgust/ffhq_49.png,disgust
anger/image0012853.jpg,anger
anger/image0003791.jpg,fear
disgust/image0041337.jpg,disgust
neutral/ffhq_809.png,disgust
contempt/image0041555.jpg,contempt
sad/image0027520.jpg,surprise
anger/image0030417.jpg,anger
happy/ffhq_3271.png,happy
surprise/image0028611.jpg,surprise
neutral/ffhq_5557.png,neutral
neutral/ffhq_408.png,contempt
fear/image0033725.jpg,surprise
sad/image0028021.jpg,sad
surprise/image0017704.jpg,surprise
disgust/image0041596.jpg,disgust
surprise/image0014502.jpg,happy
surprise/image0026437.jpg,surprise
fear/image0032857.jpg,surprise
sad/image0030358.jpg,sad
neutral/ffhq_5576.png,anger
sad/image0013616.jpg,sad
fear/image0035626.jpg,fear
happy/ffhq_1740.png,surprise
surprise/image0011600.jpg,surprise
contempt/image0033016.jpg,neutral
sad/image0016863.jpg,sad
fear/image0039505.jpg,surprise
happy/ffhq_1174.png,surprise
neutral/ffhq_1246.png,anger
happy/ffhq_4573.png,happy
neutral/ffhq_4364.png,contempt
sad/image0016355.jpg,sad
happy/ffhq_1593.png,happy
anger/image0002524.jpg,sad
neutral/ffhq_1332.png,surprise
happy/ffhq_1218.png,disgust
happy/ffhq_3440.png,happy
sad/image0019074.jpg,anger
disgust/image0028955.jpg,disgust
fear/image0039256.jpg,fear
anger/image0026728.jpg,anger
neutral/ffhq_546.png,surprise
disgust/image0041962.jpg,disgust
neutral/ffhq_4818.png,neutral
disgust/image0013565.jpg,disgust
happy/ffhq_3249.png,happy
disgust/image0035046.jpg,disgust
anger/image0008900.jpg,fear
contempt/image0034851.jpg,contempt
surprise/image0023926.jpg,surprise
fear/image0013807.jpg,fear
anger/image0030277.jpg,surprise
surprise/image0029938.jpg,surprise
anger/image0023066.jpg,anger
happy/ffhq_369.png,happy
contempt/image0004466.jpg,contempt
fear/image0039996.jpg,fear
neutral/ffhq_1219.png,neutral
anger/image0026764.jpg,anger
happy/ffhq_879.png,contempt
neutral/ffhq_5332.png,neutral
fear/image0018838.jpg,surprise
fear/image0037229.jpg,sad
happy/ffhq_3163.png,happy
neutral/ffhq_5096.png,neutral
fear/image0032218.jpg,fear
happy/ffhq_3168.png,happy
sad/image0026915.jpg,neutral
anger/image0026677.jpg,anger
contempt/image0039811.jpg,contempt
neutral/ffhq_2757.png,disgust
fear/image0030883.jpg,fear
sad/image0014688.jpg,neutral
surprise/image0027866.jpg,fear
surprise/ffhq_373.png,surprise
happy/ffhq_2985.png,happy
contempt/image0041613.jpg,contempt
sad/image0016555.jpg,sad
surprise/image0009033.jpg,surprise
disgust/image0038604.jpg,disgust
fear/image0037550.jpg,anger
neutral/ffhq_1613.png,surprise
disgust/image0018451.jpg,disgust
neutral/ffhq_3977.png,surprise
surprise/image0028314.jpg,fear
anger/image0000722.jpg,surprise
neutral/ffhq_438.png,disgust
fear/image0040140.jpg,sad
neutral/ffhq_2417.png,sad
happy/ffhq_496.png,happy
surprise/image0034056.jpg,fear
contempt/image0041826.jpg,contempt
contempt/image0027813.jpg,neutral
disgust/image0037132.jpg,anger
anger/image0026816.jpg,anger
happy/ffhq_2815.png,happy
fear/image0040352.jpg,fear
sad/image0029796.jpg,anger
sad/image0007934.jpg,sad
neutral/ffhq_2503.png,neutral
contempt/image0035786.jpg,happy
sad/image0019751.jpg,sad
fear/image0025972.jpg,fear
sad/image0006396.jpg,sad
neutral/ffhq_4801.png,neutral
disgust/image0039926.jpg,disgust
surprise/image0014353.jpg,surprise
anger/image0020983.jpg,disgust
neutral/ffhq_649.png,surprise
happy/ffhq_2598.png,happy
disgust/image0041964.jpg,anger
neutral/ffhq_2624.png,neutral
disgust/ffhq_4.png,neutral
disgust/image0035086.jpg,disgust
anger/image0017868.jpg,neutral
neutral/ffhq_4584.png,sad
anger/image0020640.jpg,anger
happy/ffhq_1733.png,happy
happy/ffhq_346.png,happy
fear/image0036305.jpg,fear
contempt/image0037577.jpg,contempt
sad/image0018591.jpg,disgust
neutral/ffhq_1208.png,contempt
happy/ffhq_4901.png,disgust
happy/ffhq_288.png,happy
surprise/ffhq_617.png,surprise
surprise/ffhq_336.png,surprise
sad/image0022182.jpg,sad
disgust/image0038087.jpg,disgust
fear/image0002620.jpg,fear
neutral/ffhq_5554.png,contempt
anger/image0022165.jpg,anger
sad/image0025835.jpg,sad
neutral/ffhq_1571.png,sad
disgust/image0037698.jpg,disgust
neutral/ffhq_1971.png,disgust
surprise/image0010853.jpg,surprise
surprise/ffhq_245.png,fear
happy/ffhq_104.png,happy
sad/image0002651.jpg,sad
sad/image0026545.jpg,sad
happy/ffhq_2714.png,happy
disgust/image0041004.jpg,disgust
happy/ffhq_1293.png,happy
surprise/image0023022.jpg,surprise
disgust/image0039541.jpg,surprise
contempt/image0012419.jpg,surprise
surprise/image0026682.jpg,surprise
happy/ffhq_1811.png,surprise
fear/image0038077.jpg,fear
contempt/image0041696.jpg,contempt
surprise/image0033922.jpg,surprise
surprise/image0019899.jpg,happy
disgust/image0040484.jpg,disgust
contempt/image0032548.jpg,contempt
contempt/image0039573.jpg,surprise
disgust/image0033903.jpg,disgust
happy/ffhq_2383.png,contempt
neutral/ffhq_770.png,anger
happy/ffhq_1105.png,happy
anger/image0018949.jpg,anger
fear/image0038052.jpg,fear
happy/ffhq_2260.png,happy
sad/image0024471.jpg,sad
surprise/ffhq_382.png,surprise
anger/image0011790.jpg,anger
sad/image0024671.jpg,neutral
happy/ffhq_3830.png,happy
happy/ffhq_1378.png,contempt
contempt/image0041846.jpg,contempt
happy/ffhq_3629.png,happy
sad/image0027093.jpg,sad
neutral/ffhq_4493.png,anger
